Iteracion,Costo_Actual,Mejor_Costo,Tiempo_Segundos
694,inf,372706,1727.21
695,inf,372706,1727.27
696,inf,372706,1727.32
697,inf,372706,1727.37
698,inf,372706,1727.43
699,inf,372706,1727.48
700,inf,372706,1727.53
701,inf,372706,1731.34
702,inf,372706,1731.42
703,inf,372706,1731.47
704,inf,372706,1731.52
705,inf,372706,1731.60
706,inf,372706,1731.67
707,inf,372706,1731.74
708,inf,372706,1731.80
709,inf,372706,1731.85
710,inf,372706,1731.91
711,inf,372706,1731.96
712,inf,372706,1732.02
713,inf,372706,1732.08
714,inf,372706,1732.13
715,inf,372706,1732.20
716,inf,372706,1732.27
717,inf,372706,1732.32
718,inf,372706,1732.37
719,inf,372706,1732.43
720,inf,372706,1732.48
721,inf,372706,1732.53
722,inf,372706,1732.58
723,inf,372706,1732.65
724,inf,372706,1732.70
725,inf,372706,1732.76
726,inf,372706,1732.83
727,inf,372706,1732.88
728,inf,372706,1732.95
729,inf,372706,1733.02
730,inf,372706,1733.07
731,inf,372706,1733.13
732,inf,372706,1733.19
733,inf,372706,1733.25
734,inf,372706,1733.30
735,inf,372706,1733.36
736,inf,372706,1733.41
737,inf,372706,1733.46
738,inf,372706,1733.52
739,inf,372706,1733.57
740,inf,372706,1733.63
741,inf,372706,1733.68
742,inf,372706,1733.75
743,inf,372706,1733.82
744,inf,372706,1733.87
745,inf,372706,1733.93
746,inf,372706,1734.00
747,inf,372706,1734.05
748,inf,372706,1734.12
749,inf,372706,1734.17
750,inf,372706,1734.23
751,inf,372706,1738.03
752,inf,372706,1738.09
753,inf,372706,1738.15
754,inf,372706,1738.20
755,inf,372706,1738.27
756,inf,372706,1738.34
757,inf,372706,1738.42
758,inf,372706,1738.49
759,inf,372706,1738.55
760,inf,372706,1738.61
761,inf,372706,1738.66
762,inf,372706,1738.71
763,inf,372706,1738.77
764,inf,372706,1738.82
765,inf,372706,1738.87
766,inf,372706,1738.93
767,inf,372706,1738.98
768,inf,372706,1739.03
769,inf,372706,1739.08
770,inf,372706,1739.14
771,inf,372706,1739.19
772,inf,372706,1739.25
773,inf,372706,1739.32
774,inf,372706,1739.37
775,inf,372706,1739.42
776,inf,372706,1739.48
777,inf,372706,1739.53
778,inf,372706,1739.60
779,inf,372706,1739.65
780,inf,372706,1739.71
781,inf,372706,1739.78
782,inf,372706,1739.84
783,inf,372706,1739.91
784,inf,372706,1739.98
785,inf,372706,1740.05
786,inf,372706,1740.11
787,inf,372706,1740.19
788,inf,372706,1740.26
789,inf,372706,1740.33
790,inf,372706,1740.38
791,inf,372706,1740.44
792,inf,372706,1740.49
793,inf,372706,1740.54
794,inf,372706,1740.59
795,inf,372706,1740.66
796,inf,372706,1740.72
797,inf,372706,1740.78
798,inf,372706,1740.83
799,inf,372706,1740.90
800,inf,372706,1740.95
801,inf,372706,1744.72
802,inf,372706,1744.77
803,inf,372706,1744.82
804,inf,372706,1744.87
805,inf,372706,1744.92
806,inf,372706,1744.97
807,inf,372706,1745.03
808,inf,372706,1745.08
809,inf,372706,1745.15
810,inf,372706,1745.21
811,inf,372706,1745.27
812,inf,372706,1745.32
813,inf,372706,1745.37
814,inf,372706,1745.42
815,inf,372706,1745.47
816,inf,372706,1745.54
817,inf,372706,1745.59
818,inf,372706,1745.65
819,inf,372706,1745.70
820,inf,372706,1745.76
821,inf,372706,1745.82
822,inf,372706,1745.87
823,inf,372706,1745.94
824,inf,372706,1745.99
825,inf,372706,1746.04
826,inf,372706,1746.12
827,inf,372706,1746.17
828,inf,372706,1746.23
829,inf,372706,1746.29
830,inf,372706,1746.35
831,inf,372706,1746.41
832,inf,372706,1746.48
833,inf,372706,1746.53
834,inf,372706,1746.59
835,inf,372706,1746.64
836,inf,372706,1746.70
837,inf,372706,1746.75
838,inf,372706,1746.81
839,inf,372706,1746.86
840,inf,372706,1746.91
841,inf,372706,1746.96
842,inf,372706,1747.01
843,inf,372706,1747.09
844,inf,372706,1747.14
845,inf,372706,1747.19
846,inf,372706,1747.26
847,inf,372706,1747.31
848,inf,372706,1747.37
849,inf,372706,1747.44
850,inf,372706,1747.51
851,inf,372706,1751.29
852,inf,372706,1751.34
853,inf,372706,1751.41
854,inf,372706,1751.48
855,inf,372706,1751.55
856,inf,372706,1751.60
857,inf,372706,1751.66
858,inf,372706,1751.71
859,inf,372706,1751.76
860,inf,372706,1751.84
861,inf,372706,1751.89
862,inf,372706,1751.95
863,inf,372706,1752.01
864,inf,372706,1752.07
865,inf,372706,1752.13
866,inf,372706,1752.20
867,inf,372706,1752.25
868,inf,372706,1752.30
869,inf,372706,1752.37
870,inf,372706,1752.45
871,inf,372706,1752.52
872,inf,372706,1752.57
873,inf,372706,1752.65
874,inf,372706,1752.73
875,inf,372706,1752.78
876,inf,372706,1752.84
877,inf,372706,1752.89
878,inf,372706,1752.94
879,inf,372706,1753.00
880,inf,372706,1753.07
881,inf,372706,1753.14
882,inf,372706,1753.19
883,inf,372706,1753.25
884,inf,372706,1753.30
885,inf,372706,1753.35
886,inf,372706,1753.42
887,inf,372706,1753.48
888,inf,372706,1753.54
889,inf,372706,1753.59
890,inf,372706,1753.65
891,inf,372706,1753.72
892,inf,372706,1753.79
893,inf,372706,1753.84
894,inf,372706,1753.90
895,inf,372706,1753.95
896,inf,372706,1754.00
897,inf,372706,1754.06
898,inf,372706,1754.11
899,inf,372706,1754.16
900,inf,372706,1754.22
901,inf,372706,1758.00
902,inf,372706,1758.05
903,inf,372706,1758.11
904,inf,372706,1758.17
905,inf,372706,1758.22
906,inf,372706,1758.27
907,inf,372706,1758.33
908,inf,372706,1758.38
909,inf,372706,1758.44
910,inf,372706,1758.49
911,inf,372706,1758.54
912,inf,372706,1758.60
913,inf,372706,1758.67
914,inf,372706,1758.72
915,inf,372706,1758.78
